date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2024-07-24,2024-07-24,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-25,2024-07-25,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-26,2024-07-26,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-29,2024-07-29,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,4,4,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-07-30,2024-07-30,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-07-31,2024-07-31,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-01,2024-08-01,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,4,4,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-08-02,2024-08-02,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-08-05,2024-08-05,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-08-06,2024-08-06,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,4,4,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-07,2024-08-07,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-08,2024-08-08,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-09,2024-08-09,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-12,2024-08-12,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-13,2024-08-13,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-14,2024-08-14,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-15,2024-08-15,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-16,2024-08-16,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-19,2024-08-19,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-20,2024-08-20,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-21,2024-08-21,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-22,2024-08-22,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-23,2024-08-23,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-26,2024-08-26,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-27,2024-08-27,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-28,2024-08-28,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-29,2024-08-29,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-08-30,2024-08-30,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-02,2024-09-02,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-03,2024-09-03,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-04,2024-09-04,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-05,2024-09-05,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-06,2024-09-06,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-09,2024-09-09,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-10,2024-09-10,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-11,2024-09-11,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-12,2024-09-12,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-13,2024-09-13,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-16,2024-09-16,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-17,2024-09-17,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-18,2024-09-18,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-19,2024-09-19,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-20,2024-09-20,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-23,2024-09-23,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-24,2024-09-24,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-25,2024-09-25,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-26,2024-09-26,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-27,2024-09-27,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-09-30,2024-09-30,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-01,2024-10-01,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-02,2024-10-02,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-03,2024-10-03,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-04,2024-10-04,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-07,2024-10-07,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-08,2024-10-08,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-09,2024-10-09,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-10,2024-10-10,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-11,2024-10-11,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-14,2024-10-14,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-15,2024-10-15,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-16,2024-10-16,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-17,2024-10-17,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-18,2024-10-18,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-21,2024-10-21,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-22,2024-10-22,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-23,2024-10-23,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-24,2024-10-24,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-25,2024-10-25,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-28,2024-10-28,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-29,2024-10-29,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-30,2024-10-30,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-10-31,2024-10-31,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-01,2024-11-01,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-04,2024-11-04,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-05,2024-11-05,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-06,2024-11-06,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-07,2024-11-07,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-08,2024-11-08,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-11,2024-11-11,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-12,2024-11-12,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-13,2024-11-13,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-14,2024-11-14,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-15,2024-11-15,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-18,2024-11-18,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-11-19,2024-11-19,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,4,4,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-20,2024-11-20,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-21,2024-11-21,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-22,2024-11-22,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-25,2024-11-25,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-26,2024-11-26,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,3,3,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-27,2024-11-27,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-28,2024-11-28,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-11-29,2024-11-29,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-02,2024-12-02,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-03,2024-12-03,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-04,2024-12-04,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,3,3,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-05,2024-12-05,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-06,2024-12-06,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-09,2024-12-09,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-10,2024-12-10,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-11,2024-12-11,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-12,2024-12-12,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-13,2024-12-13,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
